alpha=0.2
gamma=0.6
selection_rate=1
max_gen=2000
job_num=20
machine_num=5
pop_size=100
Threshold=2037
scenario_num=20
{
	{
		{17, 50, 89, 11, 88},
		{71, 69, 24, 57, 36},
		{96, 63, 76, 62, 62},
		{86, 47, 34, 50, 22},
		{37, 81, 46, 60, 35},
		{90, 22, 33, 62, 81},
		{92, 87, 79, 90, 16},
		{70, 19, 33, 10, 79},
		{22, 23, 23, 39, 51},
		{73, 71, 31, 48, 37},
		{93, 46, 15, 66, 72},
		{69, 66, 72, 20, 25},
		{19, 38, 21, 58, 74},
		{92, 89, 74, 72, 73},
		{96, 22, 27, 13, 83},
		{54, 51, 50, 42, 61},
		{16, 67, 80, 67, 41},
		{93, 14, 26, 40, 63},
		{96, 56, 21, 86, 34},
		{28, 34, 23, 96, 26}
	},
	{
		{76, 65, 82, 80, 65},
		{69, 56, 80, 52, 12},
		{77, 43, 19, 34, 53},
		{80, 50, 83, 43, 71},
		{76, 11, 85, 79, 33},
		{11, 87, 10, 43, 91},
		{72, 90, 77, 45, 83},
		{62, 70, 54, 64, 34},
		{61, 40, 66, 72, 30},
		{97, 72, 32, 46, 27},
		{85, 46, 38, 43, 73},
		{41, 81, 51, 59, 68},
		{84, 22, 77, 47, 26},
		{14, 47, 38, 79, 82},
		{98, 87, 62, 88, 50},
		{30, 55, 20, 33, 96},
		{99, 65, 88, 65, 96},
		{19, 58, 59, 30, 63},
		{85, 22, 33, 49, 76},
		{86, 54, 62, 29, 76}
	},
	{
		{12, 55, 45, 85, 68},
		{62, 49, 54, 41, 96},
		{74, 44, 63, 72, 45},
		{57, 51, 46, 26, 58},
		{22, 68, 89, 34, 78},
		{83, 85, 10, 65, 39},
		{65, 52, 84, 28, 11},
		{96, 93, 87, 95, 16},
		{77, 68, 55, 78, 93},
		{10, 35, 78, 62, 50},
		{28, 39, 92, 68, 32},
		{18, 13, 21, 61, 20},
		{16, 42, 53, 81, 49},
		{16, 76, 26, 39, 64},
		{84, 87, 38, 44, 74},
		{66, 39, 23, 78, 39},
		{85, 68, 57, 15, 80},
		{54, 39, 47, 37, 85},
		{46, 11, 17, 87, 99},
		{67, 97, 55, 35, 83}
	},
	{
		{88, 90, 32, 43, 86},
		{40, 20, 91, 63, 88},
		{96, 62, 96, 67, 69},
		{24, 90, 52, 59, 30},
		{49, 78, 45, 25, 19},
		{39, 88, 27, 37, 61},
		{16, 55, 45, 76, 53},
		{45, 73, 11, 25, 87},
		{46, 84, 69, 57, 93},
		{89, 24, 60, 16, 32},
		{33, 12, 56, 23, 81},
		{59, 71, 51, 79, 52},
		{46, 76, 35, 24, 52},
		{67, 64, 53, 89, 81},
		{82, 29, 84, 87, 29},
		{16, 16, 19, 59, 11},
		{58, 90, 55, 11, 29},
		{15, 75, 88, 75, 33},
		{16, 66, 79, 88, 58},
		{93, 49, 50, 74, 76}
	},
	{
		{89, 83, 36, 79, 58},
		{17, 50, 19, 80, 30},
		{79, 82, 65, 82, 82},
		{46, 41, 88, 72, 24},
		{70, 93, 91, 90, 68},
		{26, 23, 97, 68, 64},
		{90, 10, 57, 12, 26},
		{87, 50, 66, 96, 30},
		{99, 21, 95, 57, 75},
		{90, 90, 50, 27, 68},
		{48, 33, 63, 22, 74},
		{97, 35, 88, 29, 40},
		{11, 53, 99, 22, 33},
		{50, 30, 86, 20, 92},
		{27, 13, 22, 17, 79},
		{44, 12, 70, 93, 12},
		{15, 71, 64, 16, 91},
		{57, 87, 48, 55, 64},
		{21, 98, 87, 64, 31},
		{24, 81, 85, 75, 38}
	},
	{
		{64, 78, 55, 96, 33},
		{27, 16, 47, 85, 81},
		{61, 53, 88, 21, 78},
		{73, 47, 14, 92, 56},
		{84, 64, 55, 41, 98},
		{80, 35, 12, 86, 45},
		{56, 64, 27, 52, 46},
		{33, 96, 91, 13, 55},
		{85, 71, 59, 17, 18},
		{93, 45, 72, 17, 47},
		{78, 12, 58, 62, 35},
		{94, 58, 98, 28, 95},
		{34, 90, 95, 36, 23},
		{54, 62, 57, 82, 15},
		{20, 60, 16, 25, 21},
		{21, 52, 29, 97, 18},
		{63, 30, 71, 85, 78},
		{39, 50, 77, 89, 19},
		{81, 30, 70, 92, 62},
		{73, 96, 91, 11, 98}
	},
	{
		{64, 57, 62, 43, 49},
		{78, 70, 21, 16, 97},
		{11, 56, 64, 10, 99},
		{97, 27, 74, 46, 15},
		{53, 40, 42, 27, 29},
		{91, 36, 62, 73, 38},
		{68, 38, 18, 72, 19},
		{51, 91, 89, 15, 23},
		{39, 67, 92, 89, 95},
		{26, 52, 10, 65, 68},
		{39, 47, 97, 81, 50},
		{69, 45, 78, 27, 70},
		{69, 23, 67, 44, 56},
		{32, 72, 99, 39, 51},
		{12, 33, 16, 84, 13},
		{62, 79, 76, 81, 54},
		{86, 14, 49, 87, 54},
		{77, 72, 73, 92, 56},
		{87, 40, 69, 33, 14},
		{54, 76, 12, 18, 25}
	},
	{
		{35, 21, 81, 23, 17},
		{83, 38, 90, 83, 38},
		{30, 12, 85, 74, 29},
		{67, 87, 49, 36, 72},
		{90, 60, 32, 34, 76},
		{68, 50, 30, 85, 49},
		{45, 46, 66, 68, 16},
		{25, 32, 36, 66, 96},
		{10, 90, 39, 99, 66},
		{64, 19, 90, 75, 24},
		{41, 69, 77, 79, 92},
		{31, 11, 30, 93, 21},
		{29, 26, 25, 54, 81},
		{50, 45, 49, 38, 16},
		{34, 27, 67, 12, 21},
		{70, 38, 22, 35, 62},
		{58, 47, 10, 98, 50},
		{60, 98, 85, 16, 40},
		{88, 86, 33, 68, 29},
		{55, 84, 31, 87, 83}
	},
	{
		{70, 41, 81, 37, 24},
		{82, 88, 99, 79, 82},
		{38, 99, 11, 45, 71},
		{89, 38, 31, 23, 87},
		{28, 51, 22, 66, 45},
		{21, 98, 70, 37, 51},
		{47, 17, 58, 14, 21},
		{97, 83, 42, 44, 39},
		{36, 43, 91, 98, 56},
		{46, 52, 80, 76, 23},
		{24, 71, 57, 37, 83},
		{77, 51, 67, 16, 28},
		{99, 55, 66, 42, 73},
		{12, 81, 43, 94, 64},
		{52, 63, 13, 13, 96},
		{67, 99, 30, 90, 48},
		{62, 21, 70, 94, 34},
		{34, 91, 36, 73, 95},
		{59, 69, 75, 86, 37},
		{79, 15, 17, 51, 17}
	},
	{
		{58, 40, 50, 58, 76},
		{34, 17, 47, 26, 56},
		{98, 35, 91, 53, 48},
		{42, 45, 36, 25, 42},
		{25, 98, 29, 33, 11},
		{57, 59, 33, 42, 79},
		{24, 27, 18, 98, 84},
		{20, 50, 95, 42, 11},
		{50, 31, 63, 77, 26},
		{75, 72, 52, 89, 98},
		{51, 22, 73, 51, 26},
		{29, 88, 13, 82, 25},
		{33, 43, 87, 97, 31},
		{58, 86, 57, 30, 72},
		{79, 54, 89, 44, 56},
		{28, 26, 33, 27, 32},
		{97, 65, 38, 92, 20},
		{42, 44, 53, 72, 99},
		{12, 78, 68, 37, 46},
		{94, 20, 85, 79, 83}
	},
	{
		{45, 13, 99, 17, 78},
		{69, 71, 14, 81, 38},
		{18, 47, 36, 43, 13},
		{24, 38, 29, 46, 15},
		{94, 90, 14, 98, 92},
		{77, 61, 36, 32, 11},
		{44, 75, 39, 75, 38},
		{20, 76, 38, 19, 15},
		{81, 45, 43, 35, 28},
		{90, 92, 85, 10, 37},
		{13, 51, 79, 27, 24},
		{64, 30, 36, 85, 48},
		{42, 23, 26, 75, 19},
		{72, 47, 29, 11, 49},
		{16, 95, 99, 90, 12},
		{30, 92, 71, 10, 58},
		{71, 73, 94, 82, 66},
		{83, 50, 27, 36, 88},
		{64, 57, 72, 24, 89},
		{46, 36, 56, 87, 67}
	},
	{
		{95, 13, 39, 97, 33},
		{96, 64, 90, 64, 18},
		{45, 85, 43, 67, 65},
		{64, 44, 14, 17, 70},
		{67, 75, 85, 91, 27},
		{12, 85, 90, 97, 65},
		{90, 32, 33, 58, 93},
		{30, 51, 65, 67, 13},
		{37, 59, 12, 15, 44},
		{34, 70, 88, 84, 33},
		{92, 93, 13, 20, 56},
		{37, 41, 39, 13, 63},
		{17, 84, 36, 58, 12},
		{32, 98, 46, 99, 10},
		{84, 30, 30, 46, 37},
		{21, 51, 39, 89, 12},
		{26, 44, 94, 19, 60},
		{67, 51, 93, 83, 66},
		{22, 49, 52, 14, 91},
		{44, 94, 60, 94, 96}
	},
	{
		{67, 82, 30, 34, 54},
		{20, 48, 34, 96, 20},
		{91, 99, 83, 31, 73},
		{41, 13, 34, 65, 87},
		{52, 36, 50, 49, 82},
		{94, 23, 39, 51, 89},
		{18, 68, 85, 32, 38},
		{37, 46, 85, 53, 57},
		{32, 42, 86, 69, 69},
		{36, 91, 99, 43, 45},
		{65, 69, 71, 22, 98},
		{70, 19, 34, 89, 86},
		{28, 70, 41, 85, 30},
		{14, 20, 28, 32, 64},
		{22, 26, 86, 58, 24},
		{29, 41, 12, 73, 58},
		{54, 10, 29, 76, 23},
		{95, 46, 68, 84, 49},
		{11, 75, 77, 31, 91},
		{28, 74, 49, 63, 94}
	},
	{
		{47, 83, 19, 30, 29},
		{44, 26, 46, 57, 40},
		{48, 89, 71, 99, 87},
		{90, 78, 65, 13, 38},
		{71, 61, 35, 82, 30},
		{79, 13, 37, 31, 42},
		{94, 74, 87, 37, 54},
		{79, 59, 46, 80, 84},
		{96, 26, 84, 52, 35},
		{31, 59, 42, 30, 17},
		{88, 94, 43, 71, 83},
		{20, 95, 91, 37, 26},
		{73, 13, 32, 89, 76},
		{56, 78, 55, 49, 48},
		{42, 30, 19, 40, 50},
		{46, 48, 47, 27, 68},
		{66, 55, 16, 89, 45},
		{20, 84, 14, 24, 94},
		{47, 26, 25, 37, 74},
		{82, 86, 13, 13, 38}
	},
	{
		{94, 76, 11, 29, 59},
		{99, 50, 57, 67, 94},
		{82, 30, 98, 94, 33},
		{42, 24, 24, 71, 60},
		{65, 11, 56, 73, 67},
		{30, 62, 17, 78, 81},
		{39, 42, 91, 13, 11},
		{86, 44, 55, 30, 84},
		{30, 28, 12, 86, 34},
		{94, 76, 62, 83, 61},
		{27, 15, 72, 61, 20},
		{42, 68, 31, 59, 65},
		{54, 75, 96, 63, 48},
		{34, 20, 53, 77, 37},
		{83, 39, 66, 46, 82},
		{76, 74, 42, 34, 59},
		{44, 20, 73, 14, 72},
		{93, 64, 77, 28, 70},
		{35, 15, 33, 21, 39},
		{13, 55, 82, 69, 59}
	},
	{
		{52, 69, 27, 50, 16},
		{45, 84, 31, 94, 82},
		{49, 70, 49, 86, 81},
		{18, 52, 87, 58, 84},
		{36, 76, 54, 55, 12},
		{80, 77, 18, 50, 89},
		{57, 97, 39, 23, 55},
		{65, 97, 83, 93, 57},
		{42, 21, 90, 84, 52},
		{79, 20, 96, 73, 90},
		{79, 90, 85, 98, 83},
		{38, 47, 79, 23, 41},
		{10, 71, 57, 81, 54},
		{10, 38, 68, 31, 94},
		{57, 42, 27, 12, 38},
		{48, 12, 77, 17, 12},
		{33, 25, 11, 88, 64},
		{64, 30, 89, 97, 83},
		{20, 90, 92, 11, 91},
		{70, 22, 64, 48, 98}
	},
	{
