alpha=0.2
gamma=0.6
selection_rate=0.5
max_gen=6000
job_num=500
machine_num=20
pop_size=100
Threshold=63963
scenario_num=20
{
	{
		{41, 49, 87, 25, 90, 73, 8, 85, 4, 16, 13, 43, 73, 78, 31, 29, 2, 58, 47, 26},
		{66, 37, 94, 30, 50, 16, 27, 70, 66, 90, 94, 45, 58, 28, 30, 43, 49, 71, 84, 94},
		{24, 66, 36, 64, 64, 14, 88, 98, 8, 48, 81, 67, 16, 63, 7, 55, 33, 9, 14, 29},
		{68, 64, 18, 50, 19, 43, 19, 52, 22, 22, 43, 85, 61, 50, 59, 41, 53, 94, 2, 46},
		{91, 82, 48, 53, 26, 77, 79, 79, 6, 17, 51, 47, 25, 24, 91, 67, 57, 68, 72, 77},
		{46, 48, 52, 98, 16, 91, 25, 21, 71, 28, 98, 40, 33, 68, 73, 41, 12, 72, 34, 30},
		{12, 77, 96, 58, 88, 87, 74, 39, 8, 21, 51, 19, 4, 56, 48, 84, 81, 34, 52, 63},
		{95, 17, 93, 81, 17, 71, 63, 51, 94, 96, 72, 34, 11, 32, 10, 56, 88, 11, 77, 1},
		{67, 8, 75, 69, 45, 65, 17, 39, 34, 89, 35, 31, 26, 12, 36, 36, 57, 59, 73, 80},
		{68, 84, 57, 72, 74, 31, 68, 37, 5, 32, 11, 51, 40, 29, 86, 55, 23, 54, 42, 37},
		{70, 27, 52, 55, 3, 45, 61, 97, 71, 85, 57, 60, 7, 68, 20, 23, 31, 43, 93, 47},
		{30, 95, 34, 72, 68, 10, 59, 78, 93, 30, 84, 70, 98, 20, 62, 55, 72, 41, 4, 72},
		{87, 34, 74, 62, 74, 90, 83, 69, 53, 4, 16, 26, 9, 32, 87, 41, 93, 88, 33, 88},
		{15, 17, 56, 64, 44, 49, 5, 34, 55, 29, 63, 76, 21, 89, 25, 25, 19, 53, 55, 76},
		{35, 67, 13, 93, 65, 30, 63, 23, 41, 81, 87, 88, 83, 65, 92, 52, 37, 75, 52, 72},
		{97, 80, 31, 26, 37, 36, 38, 41, 51, 55, 96, 49, 74, 75, 74, 35, 72, 89, 37, 13},
		{75, 55, 86, 56, 52, 41, 91, 70, 57, 30, 63, 78, 63, 89, 22, 5, 41, 33, 10, 16},
		{22, 75, 85, 70, 17, 63, 59, 91, 45, 93, 14, 45, 22, 58, 73, 27, 74, 96, 55, 34},
		{90, 40, 20, 96, 25, 47, 81, 85, 26, 28, 3, 45, 32, 17, 5, 6, 30, 74, 24, 63},
		{77, 62, 1, 51, 23, 26, 22, 81, 47, 48, 43, 42, 92, 5, 93, 11, 52, 83, 2, 24},
		{70, 45, 61, 36, 1, 22, 79, 2, 75, 21, 5, 92, 45, 98, 13, 69, 80, 1, 91, 43},
		{13, 53, 54, 82, 92, 28, 60, 93, 10, 16, 73, 66, 83, 40, 64, 37, 54, 88, 22, 24},
		{37, 69, 75, 71, 93, 1, 93, 35, 25, 80, 63, 8, 6, 44, 49, 11, 12, 72, 19, 17},
		{83, 76, 70, 65, 63, 26, 42, 50, 31, 55, 73, 44, 46, 78, 67, 54, 51, 19, 37, 27},
		{31, 83, 57, 23, 65, 75, 38, 7, 55, 1, 35, 89, 34, 33, 79, 98, 62, 7, 86, 83},
		{4, 72, 88, 22, 56, 64, 63, 16, 12, 87, 50, 9, 73, 41, 15, 5, 12, 35, 41, 47},
		{41, 96, 94, 67, 2, 69, 82, 23, 36, 30, 43, 81, 68, 21, 95, 79, 92, 19, 5, 51},
		{40, 49, 24, 83, 15, 84, 85, 13, 83, 87, 27, 36, 77, 45, 71, 59, 32, 88, 47, 73},
		{23, 16, 95, 98, 47, 71, 14, 83, 23, 14, 51, 62, 68, 68, 10, 54, 96, 5, 62, 29},
		{26, 48, 5, 30, 87, 36, 25, 10, 14, 51, 31, 45, 60, 32, 47, 2, 37, 6, 84, 24},
		{37, 78, 94, 39, 62, 89, 97, 96, 9, 20, 92, 48, 28, 75, 20, 59, 93, 70, 4, 66},
		{36, 64, 6, 26, 1, 59, 96, 10, 44, 50, 5, 14, 74, 23, 79, 84, 54, 65, 2, 13},
		{36, 94, 46, 87, 41, 21, 35, 95, 13, 63, 30, 97, 71, 40, 6, 24, 93, 42, 7, 8},
		{14, 41, 60, 70, 47, 5, 90, 16, 27, 56, 25, 40, 75, 64, 5, 73, 91, 94, 40, 48},
		{66, 98, 64, 69, 94, 91, 10, 14, 32, 48, 78, 42, 51, 80, 16, 88, 37, 71, 15, 17},
		{99, 55, 65, 73, 51, 44, 39, 75, 25, 80, 99, 17, 66, 51, 23, 57, 5, 30, 38, 37},
		{74, 66, 13, 59, 60, 28, 68, 1, 76, 34, 24, 20, 41, 55, 65, 54, 39, 5, 20, 61},
		{27, 58, 91, 28, 21, 43, 34, 7, 11, 6, 43, 68, 67, 26, 15, 50, 29, 80, 97, 52},
		{83, 48, 90, 75, 2, 48, 63, 74, 36, 97, 88, 88, 19, 8, 13, 97, 74, 51, 20, 60},
		{50, 19, 2, 12, 69, 25, 12, 62, 34, 72, 2, 19, 13, 13, 75, 4, 49, 72, 17, 10},
		{73, 21, 54, 24, 82, 32, 84, 20, 31, 62, 33, 96, 31, 3, 33, 73, 50, 14, 65, 72},
		{81, 71, 58, 30, 86, 92, 37, 41, 45, 59, 16, 40, 53, 45, 14, 74, 99, 94, 23, 95},
		{3, 54, 77, 74, 38, 24, 3, 47, 7, 48, 52, 16, 48, 53, 41, 58, 35, 32, 10, 39},
		{23, 76, 16, 32, 14, 64, 96, 69, 90, 22, 59, 43, 6, 51, 67, 50, 29, 63, 92, 74},
		{4, 83, 74, 66, 55, 77, 56, 73, 28, 16, 8, 21, 37, 3, 34, 48, 67, 6, 53, 50},
		{28, 45, 33, 59, 51, 25, 10, 6, 31, 56, 28, 38, 45, 75, 75, 58, 28, 64, 50, 23},
		{3, 4, 12, 31, 83, 77, 71, 35, 15, 5, 51, 33, 9, 95, 38, 45, 94, 27, 43, 38},
		{77, 58, 82, 11, 33, 36, 89, 88, 66, 93, 1, 2, 72, 26, 76, 2, 64, 8, 28, 79},
		{59, 85, 54, 32, 98, 87, 52, 59, 36, 89, 34, 1, 95, 99, 68, 14, 50, 83, 33, 30},
		{13, 22, 44, 50, 70, 48, 11, 98, 64, 9, 36, 55, 22, 90, 50, 2, 54, 1, 98, 29},
		{91, 5, 82, 87, 88, 49, 16, 7, 12, 45, 92, 85, 86, 66, 48, 67, 2, 77, 6, 1},
		{58, 34, 87, 82, 90, 62, 44, 37, 86, 4, 74, 5, 18, 43, 74, 16, 53, 8, 9, 62},
		{9, 99, 99, 40, 63, 2, 9, 53, 17, 63, 99, 68, 61, 96, 55, 54, 64, 64, 18, 78},
		{65, 57, 25, 12, 58, 81, 30, 49, 19, 18, 96, 87, 38, 10, 80, 4, 5, 17, 41, 94},
		{16, 50, 54, 98, 55, 66, 65, 60, 37, 88, 43, 53, 52, 68, 72, 43, 67, 64, 64, 58},
		{32, 96, 67, 63, 56, 29, 90, 61, 52, 85, 34, 93, 91, 59, 20, 92, 17, 86, 59, 8},
		{54, 12, 24, 3, 87, 17, 82, 29, 25, 91, 82, 68, 56, 51, 76, 52, 90, 29, 80, 56},
		{19, 66, 12, 62, 52, 92, 34, 48, 58, 41, 96, 83, 71, 38, 4, 89, 8, 74, 90, 73},
		{89, 7, 13, 72, 58, 98, 84, 57, 78, 96, 42, 25, 41, 47, 61, 6, 69, 30, 76, 24},
		{78, 42, 56, 8, 29, 12, 97, 97, 78, 24, 85, 49, 57, 67, 71, 6, 46, 14, 72, 9},
		{64, 42, 72, 1, 79, 88, 72, 10, 28, 69, 9, 61, 42, 19, 63, 41, 94, 33, 39, 63},
		{58, 57, 92, 88, 6, 4, 77, 98, 30, 40, 52, 91, 10, 1, 98, 62, 33, 64, 50, 78},
		{47, 27, 14, 88, 10, 76, 36, 36, 13, 44, 90, 45, 7, 95, 18, 51, 31, 3, 2, 1},
		{65, 17, 4, 89, 9, 97, 39, 98, 24, 43, 72, 14, 58, 79, 92, 80, 40, 50, 33, 23},
		{71, 42, 63, 4, 60, 10, 81, 18, 58, 77, 87, 95, 48, 11, 87, 12, 62, 95, 89, 49},
		{83, 47, 32, 54, 78, 12, 32, 97, 16, 36, 93, 39, 17, 58, 47, 11, 87, 18, 47, 10},
		{46, 53, 90, 15, 64, 94, 22, 85, 38, 99, 16, 97, 46, 36, 88, 89, 19, 36, 78, 60},
		{32, 27, 24, 92, 42, 98, 41, 85, 90, 95, 13, 71, 68, 74, 25, 98, 23, 86, 61, 50},
		{61, 43, 73, 8, 99, 25, 71, 91, 83, 76, 89, 73, 27, 57, 92, 57, 79, 48, 39, 4},
		{35, 73, 74, 84, 5, 96, 15, 95, 46, 68, 76, 58, 2, 75, 54, 21, 15, 14, 43, 89},
		{81, 94, 97, 52, 91, 70, 29, 21, 93, 97, 58, 85, 23, 60, 53, 38, 15, 67, 18, 73},
		{6, 17, 24, 30, 72, 71, 71, 59, 97, 98, 98, 65, 70, 42, 58, 11, 24, 41, 71, 14},
		{6, 2, 1, 97, 40, 63, 84, 69, 71, 28, 24, 72, 36, 53, 23, 48, 85, 32, 35, 86},
		{89, 32, 4, 49, 48, 23, 9, 14, 58, 65, 19, 87, 61, 32, 91, 2, 22, 29, 57, 41},
		{56, 14, 56, 12, 8, 69, 43, 19, 85, 40, 75, 16, 56, 49, 29, 84, 90, 57, 57, 45},
		{12, 9, 75, 43, 51, 54, 16, 55, 78, 11, 70, 16, 18, 64, 13, 77, 94, 85, 75, 81},
		{30, 31, 95, 82, 76, 54, 69, 89, 82, 88, 59, 23, 49, 85, 86, 12, 47, 29, 12, 34},
