alpha=0.2
gamma=0.6
selection_rate=1
max_gen=2000
job_num=100
machine_num=15
pop_size=100
Threshold=14352
scenario_num=20
{
	{
		{95, 27, 95, 10, 91, 42, 83, 70, 17, 59, 24, 95, 12, 23, 41},
		{79, 16, 39, 89, 57, 67, 82, 95, 57, 63, 23, 16, 18, 55, 58},
		{19, 60, 80, 59, 94, 32, 89, 30, 37, 40, 52, 81, 84, 25, 25},
		{33, 76, 32, 54, 52, 87, 29, 22, 51, 56, 73, 16, 48, 14, 12},
		{41, 90, 93, 13, 91, 18, 32, 79, 29, 13, 10, 62, 18, 92, 25},
		{83, 98, 55, 26, 34, 85, 25, 83, 59, 87, 50, 12, 74, 98, 40},
		{91, 83, 42, 32, 33, 56, 84, 55, 37, 20, 40, 28, 78, 68, 30},
		{27, 60, 37, 81, 55, 68, 76, 65, 11, 95, 63, 13, 54, 56, 48},
		{33, 64, 21, 36, 90, 98, 39, 13, 48, 71, 29, 50, 97, 51, 47},
		{11, 90, 38, 10, 68, 77, 65, 50, 20, 42, 80, 86, 69, 85, 50},
		{29, 68, 94, 59, 56, 50, 38, 86, 69, 79, 13, 78, 78, 70, 49},
		{79, 27, 64, 94, 82, 87, 18, 84, 17, 91, 58, 61, 13, 13, 23},
		{36, 88, 80, 26, 76, 14, 40, 99, 57, 22, 40, 70, 98, 37, 50},
		{61, 37, 53, 73, 89, 84, 15, 96, 80, 59, 62, 13, 32, 84, 62},
		{36, 80, 30, 89, 14, 30, 79, 59, 73, 41, 87, 29, 86, 51, 60},
		{63, 37, 67, 60, 83, 40, 53, 10, 42, 25, 82, 28, 65, 93, 56},
		{34, 52, 80, 11, 97, 46, 71, 82, 34, 17, 55, 80, 88, 60, 48},
		{26, 47, 50, 63, 38, 80, 24, 84, 69, 13, 41, 15, 27, 43, 96},
		{45, 26, 10, 40, 79, 52, 32, 29, 79, 89, 46, 66, 58, 65, 70},
		{35, 78, 64, 82, 33, 92, 82, 87, 66, 29, 63, 67, 75, 66, 99},
		{64, 58, 41, 88, 22, 51, 20, 42, 72, 54, 44, 29, 43, 94, 43},
		{37, 16, 91, 59, 42, 79, 91, 75, 44, 77, 79, 86, 60, 59, 19},
		{18, 77, 14, 86, 29, 55, 23, 14, 17, 18, 20, 82, 30, 69, 80},
		{50, 79, 41, 64, 93, 56, 72, 21, 46, 44, 99, 68, 21, 34, 77},
		{68, 89, 72, 37, 72, 33, 48, 97, 61, 64, 75, 68, 95, 52, 91},
		{52, 72, 85, 19, 86, 16, 37, 78, 69, 65, 23, 24, 46, 99, 70},
		{87, 14, 45, 31, 95, 37, 91, 57, 69, 84, 66, 60, 23, 67, 75},
		{33, 41, 64, 99, 64, 53, 67, 46, 50, 84, 58, 48, 87, 22, 34},
		{25, 73, 14, 69, 46, 43, 19, 88, 84, 27, 25, 21, 56, 48, 12},
		{25, 71, 95, 27, 37, 34, 51, 18, 45, 46, 24, 54, 15, 79, 88},
		{70, 43, 56, 99, 67, 34, 53, 45, 20, 94, 16, 66, 56, 29, 63},
		{61, 12, 17, 36, 31, 60, 68, 95, 67, 44, 87, 37, 83, 99, 84},
		{12, 86, 30, 92, 56, 33, 39, 84, 34, 30, 56, 78, 57, 96, 13},
		{84, 94, 64, 20, 40, 83, 57, 98, 97, 35, 57, 28, 49, 94, 69},
