alpha=0.2
gamma=0.6
selection_rate=0.5
max_gen=6000
job_num=300
machine_num=30
pop_size=100
Threshold=46489
scenario_num=20
{
	{
		{46, 64, 79, 39, 18, 92, 97, 65, 97, 10, 41, 12, 25, 81, 81, 85, 75, 29, 87, 30, 65, 77, 4, 23, 31, 85, 60, 51, 26, 34},
		{7, 29, 28, 47, 86, 67, 40, 20, 19, 73, 63, 74, 87, 44, 93, 40, 18, 86, 26, 49, 35, 41, 57, 70, 96, 43, 89, 74, 86, 72},
		{56, 68, 12, 86, 88, 32, 49, 91, 53, 42, 24, 13, 4, 69, 1, 35, 94, 36, 38, 65, 38, 29, 13, 7, 39, 23, 28, 86, 78, 1},
		{51, 10, 27, 72, 9, 97, 5, 88, 11, 92, 70, 2, 71, 91, 39, 10, 51, 34, 96, 75, 39, 11, 7, 29, 52, 22, 62, 26, 4, 72},
		{98, 57, 5, 35, 2, 83, 4, 80, 82, 95, 14, 47, 65, 19, 45, 50, 8, 32, 61, 50, 21, 39, 9, 54, 15, 12, 57, 43, 22, 1},
		{45, 12, 25, 83, 13, 47, 31, 53, 55, 17, 24, 83, 70, 34, 64, 3, 77, 26, 10, 66, 71, 47, 88, 29, 70, 47, 40, 36, 53, 44},
		{96, 86, 35, 83, 69, 48, 68, 99, 17, 13, 77, 12, 33, 48, 3, 5, 2, 27, 68, 26, 30, 15, 91, 4, 95, 61, 93, 7, 20, 86},
		{20, 98, 91, 77, 39, 44, 35, 42, 15, 24, 21, 91, 30, 53, 59, 13, 78, 4, 9, 79, 70, 83, 86, 45, 36, 6, 79, 24, 27, 48},
		{92, 88, 16, 14, 46, 47, 64, 22, 13, 5, 87, 44, 96, 42, 63, 83, 75, 22, 34, 49, 83, 39, 31, 20, 65, 15, 47, 88, 46, 47},
		{12, 18, 38, 82, 11, 15, 51, 14, 42, 10, 30, 99, 63, 78, 96, 59, 91, 63, 19, 96, 51, 95, 66, 60, 72, 19, 42, 45, 64, 71},
		{9, 15, 54, 21, 36, 9, 59, 76, 41, 36, 72, 36, 56, 73, 2, 90, 51, 72, 38, 62, 27, 45, 54, 18, 28, 13, 85, 73, 35, 13},
		{6, 86, 17, 30, 27, 29, 63, 7, 45, 59, 73, 98, 40, 65, 25, 32, 71, 12, 41, 33, 88, 86, 54, 72, 74, 61, 95, 60, 94, 45},
		{86, 76, 55, 75, 78, 41, 93, 69, 35, 91, 33, 58, 55, 18, 96, 86, 18, 3, 28, 33, 54, 36, 45, 90, 46, 62, 57, 18, 89, 7},
		{19, 17, 35, 1, 51, 91, 79, 21, 46, 41, 92, 90, 59, 52, 2, 74, 82, 28, 16, 71, 9, 20, 79, 51, 39, 33, 99, 9, 88, 2},
		{17, 10, 83, 53, 44, 23, 41, 86, 79, 13, 75, 15, 85, 47, 10, 59, 16, 4, 5, 40, 93, 28, 6, 25, 80, 5, 44, 37, 69, 89},
		{15, 88, 23, 4, 37, 54, 91, 78, 95, 32, 44, 81, 44, 61, 11, 59, 88, 76, 23, 73, 24, 10, 27, 43, 96, 8, 17, 20, 24, 14},
		{54, 22, 65, 72, 44, 50, 19, 95, 63, 20, 30, 99, 48, 76, 38, 11, 25, 7, 83, 74, 2, 63, 24, 75, 51, 20, 99, 52, 50, 36},
		{64, 79, 14, 93, 52, 50, 87, 99, 8, 62, 40, 27, 22, 32, 25, 85, 47, 35, 32, 69, 82, 65, 21, 52, 4, 17, 25, 88, 67, 78},
		{6, 93, 72, 42, 1, 76, 12, 6, 76, 72, 14, 9, 40, 93, 66, 57, 69, 39, 97, 96, 65, 7, 4, 15, 28, 47, 33, 90, 8, 88},
		{42, 69, 43, 11, 68, 66, 1, 95, 90, 98, 67, 69, 62, 72, 26, 20, 92, 47, 17, 51, 42, 14, 49, 57, 99, 40, 60, 19, 11, 44},
		{7, 41, 23, 96, 40, 72, 49, 3, 72, 64, 69, 64, 25, 67, 73, 46, 20, 14, 77, 51, 74, 96, 22, 39, 56, 13, 90, 12, 11, 72},
		{4, 88, 31, 27, 40, 68, 56, 10, 81, 60, 6, 83, 6, 86, 80, 68, 62, 26, 95, 2, 39, 1, 82, 61, 19, 65, 73, 7, 81, 37},
		{29, 66, 29, 21, 74, 34, 77, 13, 89, 28, 86, 84, 85, 1, 14, 11, 89, 9, 67, 46, 47, 86, 92, 34, 72, 21, 91, 19, 99, 16},
		{1, 15, 14, 94, 63, 72, 27, 67, 90, 36, 4, 74, 88, 87, 99, 85, 11, 51, 86, 44, 63, 41, 95, 50, 2, 51, 49, 64, 20, 6},
		{75, 15, 31, 47, 61, 55, 77, 29, 27, 64, 74, 10, 5, 77, 2, 80, 64, 85, 47, 71, 65, 87, 43, 37, 45, 13, 25, 82, 40, 83},
		{5, 90, 48, 8, 30, 46, 21, 12, 13, 2, 14, 81, 63, 5, 52, 41, 90, 10, 29, 69, 49, 54, 97, 49, 35, 91, 68, 30, 5, 24},
		{74, 74, 89, 62, 16, 52, 22, 31, 55, 69, 74, 7, 13, 97, 34, 25, 30, 38, 53, 80, 63, 63, 8, 84, 88, 53, 31, 66, 52, 76},
		{54, 35, 7, 21, 65, 45, 81, 55, 86, 55, 60, 55, 43, 10, 43, 56, 32, 48, 26, 88, 67, 80, 36, 80, 50, 59, 68, 8, 24, 89},
		{23, 98, 34, 30, 39, 55, 6, 48, 58, 78, 54, 19, 35, 99, 51, 37, 22, 45, 32, 58, 78, 73, 67, 39, 9, 27, 74, 26, 38, 72},
		{59, 42, 14, 87, 83, 39, 32, 65, 25, 70, 83, 33, 36, 5, 57, 76, 75, 92, 2, 60, 61, 2, 79, 98, 32, 33, 16, 93, 37, 16},
		{12, 15, 99, 78, 38, 28, 76, 98, 69, 81, 55, 55, 55, 48, 41, 76, 80, 77, 49, 84, 82, 20, 54, 10, 30, 68, 35, 38, 94, 50},
		{94, 21, 52, 64, 95, 74, 1, 82, 42, 30, 12, 91, 15, 24, 67, 25, 13, 35, 52, 50, 51, 78, 99, 30, 27, 26, 14, 32, 2, 97},
		{96, 56, 85, 58, 50, 8, 23, 17, 86, 89, 14, 16, 60, 54, 54, 14, 98, 48, 24, 9, 80, 41, 67, 31, 93, 59, 33, 46, 84, 82},
		{46, 76, 16, 49, 18, 10, 19, 53, 42, 12, 35, 63, 68, 82, 10, 41, 55, 36, 10, 55, 51, 24, 56, 61, 82, 77, 62, 19, 89, 39},
		{45, 2, 16, 82, 39, 62, 56, 31, 85, 58, 86, 87, 7, 49, 76, 78, 93, 31, 50, 51, 10, 11, 1, 15, 97, 6, 9, 65, 59, 51},
		{93, 39, 45, 78, 83, 18, 20, 17, 73, 34, 38, 57, 7, 81, 66, 4, 21, 87, 40, 41, 27, 83, 54, 63, 95, 10, 44, 98, 95, 33},
		{61, 19, 35, 97, 10, 62, 24, 57, 38, 3, 77, 98, 94, 24, 2, 93, 28, 34, 70, 90, 88, 65, 97, 30, 41, 12, 8, 3, 11, 39},
		{83, 85, 66, 96, 17, 60, 48, 60, 3, 55, 67, 89, 77, 82, 69, 75, 11, 60, 98, 16, 6, 38, 66, 28, 78, 10, 14, 53, 64, 32},
		{11, 4, 62, 15, 62, 62, 27, 21, 11, 8, 17, 48, 97, 46, 60, 95, 89, 3, 47, 20, 79, 91, 4, 69, 71, 7, 71, 17, 79, 34},
		{13, 83, 21, 91, 47, 58, 34, 89, 81, 41, 43, 57, 24, 14, 94, 20, 9, 55, 11, 50, 54, 35, 44, 56, 95, 36, 79, 31, 68, 21},
		{40, 48, 17, 8, 81, 2, 63, 58, 25, 86, 92, 81, 90, 26, 43, 56, 51, 92, 4, 90, 56, 85, 73, 61, 56, 28, 36, 11, 59, 66},
		{58, 16, 52, 56, 73, 49, 35, 37, 94, 73, 93, 61, 31, 47, 64, 62, 73, 34, 88, 54, 58, 3, 18, 52, 72, 77, 64, 46, 93, 8},
		{53, 27, 7, 37, 31, 6, 39, 16, 81, 9, 69, 30, 14, 51, 13, 36, 90, 1, 10, 16, 44, 25, 35, 22, 68, 35, 27, 22, 54, 95},
		{95, 93, 56, 3, 89, 61, 9, 2, 8, 94, 67, 8, 6, 51, 20, 51, 42, 80, 42, 66, 8, 4, 86, 99, 31, 23, 32, 13, 75, 51},
		{98, 9, 65, 27, 7, 5, 20, 70, 94, 91, 4, 93, 57, 94, 44, 54, 30, 3, 58, 75, 70, 66, 5, 70, 43, 82, 85, 81, 55, 72},
		{14, 11, 3, 15, 80, 75, 55, 2, 86, 29, 9, 26, 42, 6, 22, 12, 67, 27, 2, 7, 60, 28, 75, 45, 54, 96, 61, 80, 60, 53},
		{28, 59, 32, 75, 28, 81, 61, 90, 54, 45, 67, 24, 37, 61, 39, 91, 73, 98, 16, 22, 96, 63, 55, 23, 42, 13, 51, 7, 59, 45},
		{48, 12, 41, 86, 59, 76, 82, 86, 73, 85, 1, 50, 92, 37, 16, 65, 56, 29, 45, 79, 95, 22, 98, 31, 34, 61, 27, 73, 37, 38},
		{41, 39, 83, 89, 40, 9, 93, 51, 57, 89, 40, 58, 17, 74, 66, 55, 3, 22, 83, 58, 17, 52, 22, 74, 94, 40, 23, 8, 60, 96},
		{26, 83, 7, 80, 32, 68, 75, 76, 64, 7, 20, 68, 61, 78, 27, 18, 44, 70, 18, 98, 21, 32, 8, 10, 47, 98, 41, 48, 23, 1},
		{39, 3, 85, 95, 99, 28, 43, 39, 88, 89, 4, 79, 2, 13, 43, 21, 87, 18, 62, 55, 97, 63, 65, 39, 63, 21, 15, 61, 44, 41},
