alpha=0.2
gamma=0.6
selection_rate=0.5
max_gen=6000
job_num=400
machine_num=20
pop_size=100
Threshold=51488
scenario_num=20
{
	{
		{95, 59, 58, 56, 54, 52, 96, 59, 7, 96, 96, 66, 79, 60, 76, 63, 18, 38, 33, 47},
		{67, 96, 46, 96, 7, 79, 25, 54, 94, 72, 12, 96, 69, 25, 67, 5, 83, 35, 88, 6},
		{1, 68, 13, 34, 8, 30, 37, 58, 13, 58, 18, 47, 82, 9, 93, 77, 72, 50, 82, 26},
		{21, 95, 17, 62, 35, 76, 54, 96, 7, 9, 31, 33, 24, 51, 33, 79, 40, 85, 53, 5},
		{18, 95, 11, 33, 57, 94, 96, 43, 63, 57, 85, 57, 15, 53, 77, 16, 9, 18, 12, 83},
		{82, 73, 65, 2, 28, 97, 75, 85, 65, 97, 30, 14, 26, 36, 40, 84, 34, 89, 58, 52},
		{87, 34, 77, 67, 34, 43, 89, 29, 48, 95, 57, 99, 48, 89, 62, 12, 75, 75, 54, 53},
		{26, 40, 6, 86, 25, 78, 55, 19, 8, 64, 56, 85, 70, 13, 94, 81, 30, 4, 89, 56},
		{82, 29, 28, 86, 70, 30, 82, 40, 65, 50, 5, 24, 63, 80, 12, 19, 30, 20, 8, 92},
		{17, 13, 84, 51, 20, 81, 76, 80, 2, 17, 8, 26, 57, 24, 76, 23, 1, 86, 40, 15},
		{64, 31, 23, 10, 33, 94, 70, 40, 63, 84, 45, 29, 13, 52, 98, 62, 99, 51, 88, 85},
		{30, 95, 16, 77, 75, 23, 49, 73, 92, 21, 81, 58, 15, 92, 91, 50, 78, 13, 47, 63},
		{62, 52, 80, 78, 46, 78, 32, 8, 31, 24, 27, 63, 85, 61, 26, 98, 80, 52, 71, 74},
		{44, 99, 95, 52, 89, 44, 73, 64, 36, 15, 98, 8, 52, 1, 44, 76, 26, 75, 8, 23},
		{23, 67, 64, 42, 15, 21, 71, 39, 19, 45, 48, 94, 97, 11, 4, 52, 2, 60, 1, 40},
		{72, 82, 20, 62, 63, 12, 99, 86, 9, 59, 36, 11, 59, 55, 27, 51, 27, 98, 7, 87},
		{44, 71, 16, 43, 3, 27, 14, 67, 65, 71, 42, 39, 55, 29, 11, 69, 91, 14, 38, 62},
		{56, 85, 97, 99, 8, 92, 80, 33, 70, 69, 10, 42, 24, 39, 20, 78, 83, 13, 82, 54},
		{23, 79, 86, 74, 69, 60, 64, 85, 15, 50, 92, 73, 91, 2, 74, 68, 41, 61, 89, 89},
		{88, 69, 83, 13, 16, 9, 50, 95, 51, 56, 93, 88, 94, 77, 8, 16, 27, 74, 75, 55},
		{76, 22, 97, 93, 92, 74, 91, 54, 92, 24, 34, 27, 76, 50, 49, 11, 58, 1, 60, 24},
		{42, 39, 50, 82, 15, 12, 92, 52, 32, 30, 45, 32, 5, 17, 73, 87, 23, 14, 9, 35},
		{44, 93, 55, 6, 92, 16, 10, 73, 55, 63, 93, 83, 11, 71, 22, 35, 92, 17, 83, 9},
		{65, 61, 38, 33, 39, 5, 19, 94, 5, 46, 21, 9, 74, 71, 76, 86, 33, 40, 41, 86},
		{25, 76, 87, 49, 9, 2, 54, 44, 82, 2, 65, 9, 38, 75, 89, 30, 31, 9, 31, 59},
		{19, 65, 54, 51, 88, 21, 67, 83, 79, 55, 89, 22, 11, 28, 85, 88, 80, 74, 16, 61},
		{42, 11, 40, 49, 13, 82, 95, 20, 67, 49, 59, 98, 91, 3, 18, 88, 44, 96, 58, 84},
		{35, 6, 82, 84, 56, 87, 5, 45, 49, 41, 33, 12, 30, 89, 40, 14, 69, 84, 87, 46},
		{39, 15, 66, 17, 6, 18, 9, 53, 17, 73, 73, 35, 46, 77, 71, 24, 26, 96, 91, 16},
		{11, 79, 24, 59, 9, 76, 93, 84, 65, 99, 67, 33, 7, 74, 75, 4, 83, 86, 33, 48},
		{22, 57, 96, 69, 60, 99, 42, 6, 49, 25, 92, 38, 26, 65, 64, 59, 84, 89, 54, 30},
		{41, 29, 84, 94, 73, 93, 68, 1, 64, 33, 37, 35, 94, 30, 20, 14, 93, 54, 69, 77},
		{40, 49, 61, 68, 86, 94, 29, 73, 54, 13, 84, 42, 11, 98, 49, 38, 63, 49, 31, 6},
		{91, 67, 3, 88, 38, 96, 48, 1, 23, 21, 48, 16, 34, 75, 58, 40, 87, 64, 46, 91},
		{71, 81, 69, 6, 61, 35, 28, 6, 74, 3, 80, 72, 22, 92, 6, 24, 57, 51, 33, 3},
		{76, 50, 54, 40, 11, 81, 5, 83, 60, 71, 89, 22, 2, 38, 72, 2, 58, 17, 1, 50},
		{60, 38, 15, 87, 28, 15, 83, 2, 81, 77, 16, 38, 86, 99, 6, 87, 83, 98, 18, 86},
		{32, 33, 3, 75, 64, 48, 64, 70, 23, 31, 85, 34, 5, 23, 78, 80, 62, 41, 30, 63},
		{32, 41, 65, 38, 12, 4, 30, 85, 31, 21, 93, 46, 87, 36, 63, 96, 7, 28, 59, 99},
		{65, 29, 22, 75, 96, 19, 39, 32, 54, 49, 82, 43, 86, 43, 81, 18, 27, 46, 15, 36},
		{83, 11, 39, 25, 37, 24, 92, 21, 64, 49, 25, 14, 3, 51, 62, 67, 78, 20, 69, 60},
		{8, 59, 90, 16, 79, 27, 47, 69, 54, 39, 28, 87, 13, 9, 41, 18, 4, 41, 45, 66},
		{13, 12, 43, 6, 18, 34, 48, 10, 48, 21, 97, 72, 25, 69, 18, 70, 96, 23, 91, 7},
		{55, 80, 18, 21, 83, 5, 88, 16, 91, 18, 56, 43, 47, 69, 97, 52, 83, 66, 50, 7},
		{18, 6, 84, 78, 90, 64, 32, 86, 40, 32, 99, 43, 20, 98, 73, 79, 58, 26, 16, 72},
		{89, 34, 53, 17, 35, 22, 12, 26, 84, 8, 42, 76, 88, 74, 88, 26, 46, 62, 42, 27},
		{3, 41, 86, 47, 89, 9, 55, 24, 96, 76, 77, 65, 20, 94, 5, 35, 25, 10, 27, 51},
		{69, 70, 66, 93, 60, 40, 35, 21, 40, 61, 21, 42, 31, 79, 75, 53, 39, 12, 67, 86},
		{42, 44, 45, 57, 45, 99, 69, 23, 93, 96, 25, 8, 36, 79, 72, 24, 12, 99, 82, 87},
		{2, 58, 12, 63, 17, 94, 40, 8, 81, 21, 2, 91, 63, 44, 26, 68, 37, 48, 20, 49},
		{1, 3, 68, 15, 49, 8, 29, 80, 4, 74, 92, 16, 47, 21, 61, 24, 54, 21, 51, 7},
		{47, 18, 57, 15, 82, 95, 2, 96, 56, 91, 97, 72, 98, 38, 1, 18, 60, 34, 30, 22},
		{85, 60, 57, 44, 36, 93, 51, 71, 53, 77, 48, 8, 20, 40, 92, 15, 55, 61, 3, 34},
		{55, 7, 69, 75, 19, 62, 95, 1, 53, 35, 28, 80, 83, 82, 41, 69, 26, 61, 52, 8},
		{25, 86, 36, 6, 2, 69, 13, 42, 44, 95, 89, 71, 61, 68, 44, 30, 61, 26, 18, 23},
		{10, 66, 74, 58, 49, 70, 11, 99, 70, 31, 62, 73, 39, 30, 74, 53, 9, 27, 51, 16},
		{37, 77, 77, 1, 94, 29, 57, 36, 41, 37, 58, 90, 20, 41, 69, 29, 9, 67, 33, 53},
		{70, 72, 66, 81, 57, 57, 93, 30, 79, 7, 27, 38, 48, 82, 33, 58, 22, 42, 47, 36},
		{68, 67, 94, 8, 94, 10, 34, 99, 16, 32, 19, 59, 60, 56, 92, 64, 73, 87, 56, 66},
		{1, 36, 85, 92, 24, 87, 97, 75, 87, 78, 42, 65, 23, 71, 55, 9, 43, 29, 66, 11},
		{69, 49, 25, 12, 23, 44, 23, 5, 81, 21, 29, 77, 52, 37, 68, 12, 69, 62, 55, 89},
		{71, 39, 95, 82, 82, 64, 18, 16, 62, 76, 49, 83, 9, 46, 89, 30, 86, 3, 4, 68},
		{25, 60, 8, 72, 98, 34, 51, 29, 62, 66, 7, 60, 6, 72, 24, 81, 20, 61, 92, 81},
		{51, 6, 82, 9, 21, 63, 57, 79, 47, 8, 50, 91, 62, 76, 48, 44, 91, 41, 4, 26},
		{34, 82, 45, 12, 59, 41, 82, 9, 20, 36, 58, 83, 16, 73, 52, 82, 95, 42, 58, 43},
		{49, 66, 62, 1, 1, 82, 96, 74, 73, 89, 23, 26, 14, 17, 50, 29, 52, 1, 90, 94},
		{76, 86, 15, 87, 92, 88, 56, 94, 2, 49, 95, 89, 23, 13, 44, 63, 46, 62, 76, 82},
		{12, 70, 70, 87, 98, 49, 34, 82, 59, 28, 56, 24, 88, 62, 87, 40, 38, 42, 44, 64},
		{97, 63, 36, 50, 25, 45, 37, 80, 87, 28, 35, 43, 67, 19, 55, 41, 52, 92, 54, 21},
		{14, 8, 80, 21, 14, 65, 28, 77, 13, 95, 30, 97, 40, 70, 14, 41, 3, 54, 73, 10},
		{90, 93, 5, 86, 73, 48, 52, 42, 97, 22, 19, 83, 35, 5, 87, 53, 4, 20, 65, 35},
		{63, 67, 71, 45, 6, 21, 46, 34, 53, 23, 13, 41, 58, 20, 70, 21, 78, 95, 68, 5},
		{60, 66, 54, 67, 20, 62, 62, 53, 20, 42, 30, 92, 55, 13, 85, 93, 90, 58, 50, 29},
