alpha=0.2
gamma=0.6
selection_rate=0.5
max_gen=6000
job_num=600
machine_num=60
pop_size=100
Threshold=126491
scenario_num=20
{
	{
		{4, 87, 52, 8, 65, 96, 22, 48, 70, 69, 31, 99, 77, 61, 71, 87, 52, 55, 48, 64, 71, 55, 12, 71, 41, 37, 70, 96, 19, 99, 73, 98, 66, 76, 36, 56, 55, 89, 45, 52, 11, 18, 3, 49, 8, 95, 69, 85, 69, 6, 87, 8, 13, 88, 41, 27, 45, 71, 89, 36},
		{42, 41, 8, 74, 94, 27, 24, 25, 86, 58, 33, 34, 63, 91, 52, 71, 7, 9, 35, 30, 26, 55, 19, 15, 19, 95, 9, 61, 34, 84, 5, 34, 29, 72, 60, 53, 61, 21, 68, 33, 71, 23, 76, 74, 96, 51, 35, 67, 93, 19, 98, 31, 81, 59, 63, 63, 85, 67, 70, 62},
		{43, 36, 47, 69, 16, 96, 97, 48, 81, 73, 64, 3, 58, 8, 15, 84, 21, 19, 25, 52, 73, 73, 24, 94, 84, 38, 70, 76, 44, 72, 76, 31, 64, 76, 45, 58, 79, 48, 23, 5, 16, 42, 19, 69, 63, 59, 62, 33, 24, 1, 75, 26, 32, 76, 1, 1, 95, 82, 10, 94},
		{73, 99, 10, 35, 36, 52, 66, 29, 17, 52, 40, 4, 7, 26, 84, 95, 54, 34, 42, 39, 98, 81, 26, 93, 65, 75, 70, 84, 8, 40, 37, 92, 86, 89, 20, 34, 41, 95, 71, 70, 62, 51, 36, 18, 82, 96, 51, 37, 73, 76, 11, 40, 61, 81, 19, 10, 52, 40, 22, 77},
		{57, 32, 72, 24, 60, 13, 27, 28, 93, 24, 76, 9, 4, 25, 3, 18, 34, 48, 70, 62, 18, 48, 40, 43, 40, 53, 32, 21, 84, 50, 20, 74, 43, 17, 73, 36, 31, 71, 71, 69, 53, 54, 21, 46, 89, 58, 50, 29, 64, 37, 87, 14, 10, 38, 98, 56, 85, 84, 79, 13},
		{22, 71, 90, 29, 28, 20, 14, 5, 70, 44, 8, 21, 84, 70, 3, 40, 46, 95, 43, 57, 42, 66, 81, 44, 41, 1, 3, 91, 4, 81, 50, 20, 76, 66, 86, 48, 78, 50, 86, 43, 39, 5, 63, 69, 44, 96, 97, 24, 45, 58, 11, 70, 84, 51, 60, 26, 33, 48, 60, 35},
		{42, 63, 75, 52, 55, 79, 22, 89, 10, 14, 52, 58, 33, 22, 2, 41, 9, 39, 52, 9, 41, 25, 86, 2, 82, 62, 51, 78, 93, 77, 6, 3, 45, 8, 42, 60, 97, 11, 65, 91, 30, 79, 20, 29, 16, 43, 9, 56, 20, 67, 90, 52, 25, 37, 15, 53, 63, 12, 82, 43},
		{7, 70, 17, 60, 63, 92, 57, 9, 50, 35, 60, 87, 86, 55, 61, 27, 20, 33, 30, 89, 74, 37, 47, 7, 23, 74, 66, 21, 28, 64, 82, 49, 88, 11, 93, 50, 61, 98, 30, 72, 72, 69, 63, 54, 48, 12, 72, 71, 86, 19, 37, 61, 68, 53, 26, 63, 71, 41, 93, 20},
		{95, 13, 90, 94, 19, 74, 95, 17, 1, 63, 53, 88, 74, 25, 89, 62, 86, 5, 28, 60, 17, 53, 12, 5, 90, 54, 44, 99, 91, 77, 47, 98, 50, 62, 51, 88, 35, 13, 8, 39, 1, 24, 43, 20, 76, 64, 53, 17, 34, 41, 4, 55, 96, 75, 49, 3, 66, 87, 74, 96},
		{36, 71, 25, 20, 57, 44, 14, 8, 15, 56, 50, 90, 21, 1, 57, 86, 13, 13, 27, 47, 23, 88, 98, 84, 9, 3, 86, 34, 40, 15, 77, 62, 31, 88, 43, 48, 86, 58, 22, 59, 87, 86, 99, 83, 26, 63, 43, 64, 33, 91, 68, 37, 14, 83, 6, 94, 48, 90, 34, 34},
		{62, 20, 1, 35, 19, 37, 56, 71, 48, 81, 24, 23, 77, 53, 85, 29, 87, 19, 19, 71, 42, 69, 72, 75, 4, 3, 23, 50, 76, 55, 29, 63, 37, 38, 61, 49, 30, 64, 18, 40, 23, 99, 50, 62, 6, 68, 48, 6, 12, 7, 69, 16, 21, 63, 37, 82, 41, 63, 16, 84},
		{68, 80, 90, 72, 35, 17, 51, 15, 1, 24, 15, 61, 61, 47, 54, 18, 83, 23, 94, 87, 65, 15, 49, 70, 96, 15, 56, 83, 17, 20, 97, 15, 3, 12, 49, 34, 76, 95, 86, 15, 72, 41, 37, 69, 26, 77, 55, 82, 28, 28, 36, 98, 60, 70, 72, 24, 40, 38, 90, 19},
		{34, 24, 7, 72, 26, 25, 29, 77, 19, 63, 69, 32, 40, 8, 85, 90, 75, 56, 9, 92, 84, 30, 39, 86, 79, 60, 95, 78, 32, 71, 32, 53, 11, 86, 74, 91, 28, 91, 27, 14, 20, 16, 32, 25, 40, 9, 41, 41, 32, 89, 47, 1, 33, 8, 60, 41, 54, 72, 37, 80},
		{46, 20, 44, 94, 30, 29, 61, 37, 44, 67, 85, 96, 43, 97, 51, 13, 31, 98, 63, 1, 96, 7, 45, 17, 45, 23, 97, 84, 3, 11, 19, 50, 2, 89, 66, 23, 70, 40, 94, 12, 64, 87, 81, 8, 98, 3, 61, 92, 45, 19, 60, 30, 68, 30, 65, 10, 90, 30, 59, 6},
