alpha=0.2
gamma=0.6
selection_rate=1
max_gen=2000
job_num=50
machine_num=20
pop_size=100
Threshold=8580
scenario_num=20
{
	{
		{32, 43, 70, 23, 18, 40, 14, 49, 83, 33, 82, 53, 31, 68, 98, 15, 25, 51, 53, 97},
		{39, 46, 63, 47, 36, 20, 25, 46, 60, 26, 93, 18, 62, 51, 97, 55, 52, 93, 81, 19},
		{95, 68, 95, 98, 45, 93, 71, 15, 26, 98, 62, 72, 70, 50, 86, 94, 83, 91, 64, 57},
		{79, 42, 71, 73, 30, 14, 61, 95, 52, 47, 80, 22, 94, 23, 22, 15, 68, 25, 44, 39},
		{91, 82, 88, 80, 75, 98, 14, 99, 24, 76, 90, 88, 44, 22, 42, 41, 25, 91, 70, 87},
		{55, 19, 73, 92, 78, 67, 61, 12, 20, 88, 97, 36, 71, 61, 90, 30, 16, 61, 63, 53},
		{80, 20, 23, 34, 32, 56, 99, 10, 37, 50, 52, 69, 98, 73, 96, 66, 76, 81, 89, 94},
		{19, 37, 96, 52, 76, 52, 38, 70, 45, 12, 89, 60, 39, 80, 65, 39, 26, 23, 43, 31},
		{23, 36, 97, 27, 39, 95, 18, 89, 57, 71, 17, 27, 16, 13, 19, 68, 45, 98, 98, 29},
		{17, 22, 22, 71, 57, 68, 24, 60, 11, 46, 26, 47, 36, 58, 43, 90, 59, 16, 11, 13},
		{25, 65, 36, 63, 35, 89, 13, 76, 62, 10, 32, 61, 76, 34, 52, 13, 77, 98, 72, 87},
		{40, 15, 39, 11, 59, 17, 24, 34, 65, 62, 26, 70, 12, 62, 72, 27, 68, 73, 99, 12},
		{45, 69, 23, 39, 19, 64, 57, 72, 28, 72, 79, 19, 65, 89, 26, 61, 50, 68, 79, 12},
		{55, 43, 86, 36, 10, 21, 96, 61, 81, 74, 24, 60, 54, 58, 67, 31, 41, 30, 73, 42},
		{12, 73, 29, 78, 58, 39, 79, 32, 36, 77, 38, 33, 22, 27, 21, 79, 12, 63, 49, 69},
		{69, 76, 14, 26, 74, 18, 61, 41, 59, 91, 53, 38, 94, 47, 51, 66, 67, 26, 16, 61},
		{12, 48, 74, 85, 85, 46, 79, 31, 49, 68, 18, 49, 21, 30, 93, 51, 69, 81, 87, 84},
		{29, 33, 29, 20, 82, 76, 23, 95, 76, 95, 70, 96, 99, 59, 57, 21, 38, 50, 47, 88},
		{41, 36, 20, 39, 51, 92, 45, 10, 57, 98, 88, 72, 25, 24, 33, 42, 75, 48, 93, 47},
		{57, 49, 65, 79, 86, 19, 17, 32, 94, 93, 16, 32, 29, 66, 25, 65, 75, 94, 94, 41},
		{42, 36, 47, 18, 81, 55, 81, 54, 40, 36, 83, 83, 70, 50, 82, 44, 85, 61, 83, 87},
		{33, 46, 94, 77, 30, 87, 76, 13, 47, 84, 95, 83, 98, 53, 46, 95, 14, 34, 10, 60},
		{46, 57, 94, 78, 78, 70, 15, 46, 58, 70, 54, 38, 75, 16, 94, 33, 51, 10, 28, 86},
		{43, 92, 15, 71, 24, 38, 63, 90, 98, 40, 86, 76, 56, 96, 35, 79, 22, 27, 30, 49},
