alpha=0.2
gamma=0.6
selection_rate=1
max_gen=5000
job_num=40
machine_num=20
pop_size=100
Threshold=5555
scenario_num=20
{
	{
		{68, 70, 50, 45, 99, 51, 66, 97, 95, 59, 95, 20, 25, 27, 44, 19, 26, 11, 23, 72},
		{52, 70, 22, 45, 56, 13, 76, 32, 80, 68, 37, 75, 46, 18, 73, 27, 73, 89, 94, 16},
		{33, 76, 51, 84, 97, 69, 53, 10, 18, 75, 96, 57, 26, 80, 85, 35, 32, 35, 38, 99},
		{32, 60, 12, 27, 24, 56, 41, 48, 83, 63, 10, 13, 27, 63, 16, 97, 44, 66, 46, 27},
		{72, 22, 46, 60, 98, 76, 47, 68, 41, 82, 23, 68, 80, 80, 15, 37, 69, 19, 52, 29},
		{80, 64, 61, 66, 70, 79, 25, 10, 92, 91, 68, 62, 91, 71, 32, 43, 44, 25, 97, 20},
		{13, 42, 63, 17, 41, 73, 71, 60, 79, 29, 86, 56, 34, 37, 55, 90, 33, 27, 33, 34},
		{61, 57, 69, 63, 11, 85, 57, 27, 46, 74, 33, 31, 70, 79, 64, 14, 16, 22, 57, 56},
		{28, 86, 34, 87, 32, 33, 97, 21, 13, 24, 25, 94, 70, 52, 95, 83, 93, 32, 68, 32},
		{11, 18, 99, 58, 45, 86, 35, 93, 86, 75, 12, 95, 81, 22, 87, 90, 41, 16, 20, 73},
		{44, 31, 48, 68, 48, 76, 48, 52, 74, 27, 10, 31, 71, 76, 45, 26, 91, 22, 81, 63},
		{74, 84, 84, 48, 65, 69, 61, 61, 69, 13, 45, 95, 35, 68, 30, 37, 84, 72, 35, 80},
		{65, 20, 64, 49, 72, 42, 72, 26, 67, 78, 24, 86, 65, 81, 40, 40, 41, 63, 55, 82},
		{37, 69, 19, 20, 95, 73, 51, 15, 88, 90, 95, 61, 31, 33, 68, 33, 54, 74, 57, 70},
		{92, 95, 90, 62, 61, 80, 18, 38, 81, 14, 78, 94, 39, 90, 77, 83, 53, 46, 59, 35},
		{10, 72, 81, 22, 89, 78, 10, 47, 38, 42, 93, 85, 20, 35, 14, 89, 25, 72, 79, 32},
		{67, 94, 72, 70, 45, 42, 57, 34, 90, 19, 62, 68, 12, 63, 76, 79, 68, 32, 80, 28},
		{78, 31, 14, 92, 90, 14, 36, 82, 58, 70, 18, 14, 11, 56, 70, 62, 44, 75, 65, 67},
		{58, 86, 33, 34, 84, 47, 50, 84, 54, 99, 48, 94, 28, 26, 19, 48, 12, 79, 69, 92},
		{11, 69, 87, 15, 48, 95, 40, 33, 83, 39, 18, 48, 58, 44, 43, 93, 72, 94, 56, 11},
		{14, 41, 31, 79, 25, 31, 53, 93, 99, 42, 80, 62, 39, 72, 44, 32, 96, 44, 10, 55},
		{86, 70, 61, 55, 83, 41, 13, 32, 26, 71, 59, 24, 89, 52, 44, 42, 85, 73, 75, 70},
		{81, 35, 57, 71, 88, 64, 75, 52, 12, 55, 56, 87, 24, 19, 56, 97, 85, 50, 32, 43},
		{89, 20, 27, 92, 92, 92, 66, 57, 69, 37, 98, 65, 96, 71, 10, 22, 44, 27, 71, 62},
		{26, 33, 91, 61, 58, 46, 41, 23, 48, 84, 73, 74, 56, 74, 98, 33, 66, 56, 47, 43},
		{30, 43, 13, 25, 22, 94, 12, 69, 31, 87, 44, 96, 66, 43, 62, 28, 81, 16, 33, 51},
		{92, 43, 80, 98, 44, 82, 65, 96, 32, 35, 67, 46, 32, 20, 68, 93, 26, 48, 19, 44},
		{49, 56, 94, 97, 53, 56, 26, 97, 92, 66, 14, 49, 15, 83, 91, 58, 11, 63, 98, 88},
		{20, 15, 16, 19, 13, 50, 55, 41, 14, 50, 32, 10, 32, 12, 21, 64, 40, 55, 80, 52},
		{35, 62, 39, 71, 79, 76, 97, 96, 84, 84, 83, 74, 10, 32, 57, 60, 17, 43, 95, 76},
		{38, 85, 74, 10, 57, 65, 26, 12, 90, 87, 57, 47, 73, 52, 51, 90, 37, 31, 43, 96},
		{21, 61, 55, 11, 67, 23, 67, 32, 17, 64, 82, 97, 85, 95, 61, 52, 50, 95, 64, 58},
		{66, 97, 91, 55, 94, 94, 34, 42, 64, 12, 50, 33, 75, 15, 97, 15, 17, 32, 27, 88},
		{42, 50, 42, 52, 26, 48, 18, 53, 71, 41, 14, 97, 92, 27, 73, 92, 70, 69, 50, 44},
		{61, 65, 35, 39, 52, 61, 66, 94, 14, 21, 51, 82, 61, 18, 20, 61, 18, 12, 21, 64},
		{62, 13, 74, 95, 51, 46, 61, 44, 90, 11, 32, 17, 56, 58, 39, 63, 64, 68, 37, 55},
