alpha=0.2
gamma=0.6
selection_rate=1
max_gen=5000
job_num=60
machine_num=15
pop_size=100
Threshold=7044
scenario_num=20
{
	{
		{66, 58, 59, 70, 75, 54, 12, 63, 85, 77, 58, 21, 38, 29, 92},
		{52, 24, 82, 21, 76, 93, 73, 76, 42, 44, 12, 56, 45, 56, 21},
		{75, 25, 58, 95, 43, 91, 22, 15, 89, 50, 81, 47, 40, 87, 71},
		{83, 30, 67, 54, 39, 80, 94, 54, 70, 98, 77, 21, 41, 44, 48},
		{71, 21, 16, 24, 43, 83, 95, 13, 23, 72, 75, 27, 11, 48, 94},
		{74, 62, 75, 50, 39, 14, 12, 70, 92, 86, 62, 42, 58, 85, 96},
		{46, 60, 65, 33, 73, 42, 77, 97, 70, 86, 55, 74, 48, 63, 38},
		{48, 46, 67, 89, 92, 38, 96, 69, 43, 52, 31, 54, 42, 95, 99},
		{73, 69, 46, 51, 62, 43, 74, 79, 30, 47, 84, 86, 31, 61, 45},
		{54, 64, 83, 65, 70, 65, 50, 68, 93, 94, 14, 31, 88, 47, 95},
		{46, 93, 86, 47, 85, 45, 67, 40, 61, 31, 39, 71, 98, 60, 88},
		{41, 18, 18, 12, 17, 96, 80, 72, 26, 47, 27, 17, 49, 21, 13},
		{56, 39, 68, 20, 38, 90, 23, 64, 15, 97, 64, 99, 66, 78, 50},
		{12, 71, 21, 56, 42, 27, 51, 35, 95, 42, 83, 91, 74, 23, 42},
		{58, 39, 11, 81, 37, 53, 62, 69, 67, 75, 22, 62, 78, 33, 29},
		{54, 31, 33, 96, 14, 91, 97, 91, 72, 87, 23, 76, 81, 34, 25},
		{39, 10, 69, 23, 57, 38, 86, 25, 11, 58, 85, 89, 46, 21, 85},
		{48, 69, 81, 81, 11, 81, 81, 92, 54, 20, 77, 28, 82, 30, 12},
		{16, 82, 53, 45, 12, 24, 98, 41, 17, 77, 76, 62, 43, 71, 64},
		{68, 21, 85, 58, 93, 17, 23, 47, 47, 30, 26, 41, 17, 71, 98},
		{77, 35, 62, 90, 20, 71, 56, 83, 61, 63, 71, 64, 94, 84, 94},
		{49, 37, 64, 23, 41, 10, 69, 81, 16, 56, 93, 74, 83, 81, 22},
		{80, 15, 65, 57, 30, 35, 89, 87, 53, 40, 93, 88, 49, 20, 48},
		{33, 37, 30, 68, 80, 80, 85, 58, 34, 63, 61, 26, 58, 43, 99},
		{37, 13, 72, 61, 66, 82, 78, 34, 77, 86, 69, 21, 64, 92, 31},
		{12, 88, 26, 25, 72, 16, 72, 98, 33, 14, 91, 52, 70, 66, 23},
		{50, 73, 49, 42, 66, 73, 32, 84, 26, 16, 36, 48, 50, 91, 71},
		{96, 65, 47, 36, 63, 27, 80, 59, 50, 88, 49, 51, 64, 72, 30},
		{29, 24, 15, 70, 12, 97, 58, 97, 98, 10, 56, 74, 16, 89, 66},
		{81, 67, 68, 20, 34, 49, 36, 10, 42, 78, 61, 79, 76, 13, 42},
		{95, 94, 63, 55, 29, 47, 49, 28, 54, 57, 45, 51, 30, 52, 13},
		{28, 31, 59, 70, 64, 16, 72, 24, 14, 45, 29, 18, 71, 50, 56},
