alpha=0.2
gamma=0.6
selection_rate=1
max_gen=2000
job_num=50
machine_num=15
pop_size=100
Threshold=7492
scenario_num=20
{
	{
		{25, 73, 58, 24, 29, 20, 18, 43, 67, 43, 43, 89, 68, 33, 50},
		{78, 55, 54, 72, 93, 40, 76, 66, 35, 40, 31, 46, 39, 65, 65},
		{16, 29, 48, 31, 88, 82, 91, 91, 14, 96, 59, 87, 90, 91, 79},
		{53, 51, 36, 76, 74, 27, 93, 12, 43, 46, 87, 14, 30, 92, 62},
		{36, 59, 98, 35, 33, 67, 59, 33, 91, 31, 77, 41, 48, 27, 58},
		{41, 55, 80, 42, 25, 26, 43, 60, 48, 26, 97, 35, 32, 60, 88},
		{64, 99, 49, 79, 96, 18, 68, 57, 38, 77, 26, 80, 39, 25, 54},
		{31, 96, 41, 23, 78, 49, 37, 60, 31, 78, 54, 67, 25, 73, 67},
		{11, 28, 44, 71, 76, 57, 30, 88, 75, 28, 52, 95, 25, 40, 98},
		{36, 82, 58, 82, 64, 88, 91, 68, 87, 21, 58, 91, 97, 69, 88},
		{65, 25, 47, 30, 39, 24, 46, 35, 42, 34, 19, 21, 53, 74, 59},
		{25, 90, 33, 44, 60, 55, 74, 82, 56, 85, 75, 73, 78, 78, 53},
		{46, 86, 66, 19, 56, 20, 20, 37, 46, 12, 89, 92, 36, 10, 90},
		{89, 60, 46, 33, 84, 30, 95, 39, 62, 49, 20, 28, 44, 54, 18},
		{85, 84, 29, 65, 70, 34, 21, 50, 20, 68, 59, 90, 67, 81, 62},
		{43, 76, 29, 76, 28, 36, 20, 75, 30, 60, 38, 70, 57, 32, 38},
		{92, 67, 91, 51, 13, 91, 48, 98, 81, 32, 32, 16, 78, 10, 19},
		{64, 99, 30, 48, 79, 15, 68, 64, 80, 51, 72, 65, 65, 47, 11},
		{28, 27, 21, 52, 55, 67, 19, 36, 76, 58, 57, 32, 78, 59, 28},
		{95, 22, 15, 13, 23, 55, 67, 18, 23, 16, 14, 39, 73, 73, 55},
		{56, 93, 31, 41, 22, 87, 56, 55, 40, 69, 46, 71, 61, 12, 13},
		{16, 26, 99, 29, 94, 25, 59, 85, 81, 32, 50, 65, 41, 56, 50},
		{32, 18, 88, 65, 73, 97, 12, 90, 94, 66, 32, 54, 20, 54, 96},
		{20, 17, 35, 96, 66, 16, 58, 57, 85, 21, 29, 19, 26, 68, 53},
		{91, 96, 26, 81, 32, 87, 26, 41, 58, 27, 52, 94, 80, 80, 48},
		{76, 44, 92, 43, 34, 41, 14, 43, 74, 88, 97, 30, 67, 49, 30},
		{76, 26, 33, 87, 13, 42, 72, 44, 97, 41, 52, 55, 82, 83, 63},
		{49, 43, 99, 12, 18, 96, 45, 29, 66, 72, 87, 39, 80, 43, 77},
		{38, 18, 43, 46, 20, 70, 24, 50, 54, 99, 32, 58, 15, 96, 40},
		{50, 81, 74, 88, 57, 17, 37, 58, 10, 53, 10, 10, 12, 82, 45},
		{90, 69, 15, 92, 21, 39, 73, 84, 92, 97, 13, 58, 17, 20, 21},
		{82, 79, 83, 73, 38, 21, 12, 88, 30, 65, 16, 31, 34, 95, 99},
		{64, 10, 41, 28, 37, 68, 26, 10, 48, 58, 87, 15, 33, 67, 64},
		{66, 33, 42, 92, 74, 55, 40, 54, 86, 62, 78, 33, 61, 54, 86},
		{20, 49, 42, 44, 12, 19, 17, 20, 67, 89, 31, 57, 76, 72, 80},
		{50, 97, 72, 68, 79, 69, 16, 69, 76, 80, 37, 14, 55, 83, 52},
		{70, 94, 92, 46, 16, 69, 22, 69, 48, 97, 83, 11, 64, 70, 97},
		{91, 74, 47, 39, 56, 51, 68, 96, 92, 16, 65, 84, 23, 35, 99},
		{62, 56, 87, 89, 89, 83, 39, 39, 83, 48, 52, 42, 98, 72, 85},
		{24, 29, 43, 93, 33, 52, 26, 25, 96, 49, 69, 93, 58, 57, 43},
		{96, 89, 23, 32, 72, 12, 93, 41, 48, 26, 24, 56, 39, 70, 94},
		{40, 47, 76, 26, 39, 64, 82, 73, 18, 97, 62, 20, 98, 73, 67},
		{62, 17, 28, 17, 89, 65, 15, 14, 51, 83, 87, 63, 41, 70, 12},
		{28, 12, 98, 10, 47, 59, 27, 54, 96, 62, 59, 74, 66, 98, 49},
		{45, 24, 14, 55, 21, 52, 27, 69, 15, 47, 95, 24, 98, 51, 76},
		{86, 74, 51, 83, 23, 75, 39, 60, 65, 59, 65, 77, 77, 30, 64},
		{63, 13, 97, 52, 54, 14, 97, 27, 94, 84, 22, 51, 90, 81, 93},
		{91, 71, 24, 55, 37, 93, 95, 28, 28, 73, 11, 10, 62, 30, 33},
